algorithm,description,validation,Accuracy,Recall,Precision,Hamming,F,Cohen
Naive Bayes,GaussianNB,LOU,0.275862068966,0.275862068966,0.206896551724,0.724137931034,0.206896551724,
Naive Bayes,BernoulliNB,LOU,0.586206896552,0.586206896552,0.137931034483,0.413793103448,0.137931034483,
SVC,linear,LOU,0.413793103448,0.413793103448,0.0172413793103,0.586206896552,0.0172413793103,
SVC,poly,LOU,0.362068965517,0.362068965517,0.137931034483,0.637931034483,0.137931034483,
SVC,rbf,LOU,0.5,0.5,0.155172413793,0.5,0.155172413793,
SVC,sigmoid,LOU,0.379310344828,0.379310344828,0.189655172414,0.620689655172,0.189655172414,
RandomForestClassifier,gini - 10,LOU,0.586206896552,0.586206896552,0.275862068966,0.413793103448,0.275862068966,
RandomForestClassifier,gini - 20,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
RandomForestClassifier,gini - 50,LOU,0.568965517241,0.568965517241,0.224137931034,0.431034482759,0.224137931034,
RandomForestClassifier,gini - 100,LOU,0.603448275862,0.603448275862,0.224137931034,0.396551724138,0.224137931034,
RandomForestClassifier,gini - 150,LOU,0.586206896552,0.586206896552,0.206896551724,0.413793103448,0.206896551724,
RandomForestClassifier,gini - 200,LOU,0.603448275862,0.603448275862,0.206896551724,0.396551724138,0.206896551724,
RandomForestClassifier,gini - 250,LOU,0.586206896552,0.586206896552,0.206896551724,0.413793103448,0.206896551724,
RandomForestClassifier,gini - 500,LOU,0.551724137931,0.551724137931,0.206896551724,0.448275862069,0.206896551724,
RandomForestClassifier,gini - 750,LOU,0.586206896552,0.586206896552,0.206896551724,0.413793103448,0.206896551724,
RandomForestClassifier,gini - 1000,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
RandomForestClassifier,gini - 1500,LOU,0.586206896552,0.586206896552,0.206896551724,0.413793103448,0.206896551724,
RandomForestClassifier,entropy - 10,LOU,0.620689655172,0.620689655172,0.275862068966,0.379310344828,0.275862068966,
RandomForestClassifier,entropy - 20,LOU,0.568965517241,0.568965517241,0.224137931034,0.431034482759,0.224137931034,
RandomForestClassifier,entropy - 50,LOU,0.586206896552,0.586206896552,0.224137931034,0.413793103448,0.224137931034,
RandomForestClassifier,entropy - 100,LOU,0.603448275862,0.603448275862,0.224137931034,0.396551724138,0.224137931034,
RandomForestClassifier,entropy - 150,LOU,0.586206896552,0.586206896552,0.224137931034,0.413793103448,0.224137931034,
RandomForestClassifier,entropy - 200,LOU,0.586206896552,0.586206896552,0.206896551724,0.413793103448,0.206896551724,
RandomForestClassifier,entropy - 250,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
RandomForestClassifier,entropy - 500,LOU,0.568965517241,0.568965517241,0.224137931034,0.431034482759,0.224137931034,
RandomForestClassifier,entropy - 750,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
RandomForestClassifier,entropy - 1000,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
RandomForestClassifier,entropy - 1500,LOU,0.568965517241,0.568965517241,0.206896551724,0.431034482759,0.206896551724,
NuSVC,kernel: linear,LOU,0.551724137931,0.551724137931,0.241379310345,0.448275862069,0.241379310345,
NuSVC,kernel: poly,LOU,0.327586206897,0.327586206897,0.137931034483,0.672413793103,0.137931034483,
NuSVC,kernel: rbf,LOU,0.431034482759,0.431034482759,0.172413793103,0.568965517241,0.172413793103,
NuSVC,kernel: sigmoid,LOU,0.568965517241,0.568965517241,0.293103448276,0.431034482759,0.293103448276,
GradientBoostingClassifier,GradientBoostingClassifier 10,LOU,0.586206896552,0.586206896552,0.258620689655,0.413793103448,0.258620689655,
GradientBoostingClassifier,GradientBoostingClassifier 20,LOU,0.603448275862,0.603448275862,0.258620689655,0.396551724138,0.258620689655,
GradientBoostingClassifier,GradientBoostingClassifier 50,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
GradientBoostingClassifier,GradientBoostingClassifier 100,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
GradientBoostingClassifier,GradientBoostingClassifier 150,LOU,0.620689655172,0.620689655172,0.275862068966,0.379310344828,0.275862068966,
GradientBoostingClassifier,GradientBoostingClassifier 200,LOU,0.637931034483,0.637931034483,0.275862068966,0.362068965517,0.275862068966,
GradientBoostingClassifier,GradientBoostingClassifier 250,LOU,0.603448275862,0.603448275862,0.258620689655,0.396551724138,0.258620689655,
GradientBoostingClassifier,GradientBoostingClassifier 500,LOU,0.586206896552,0.586206896552,0.258620689655,0.413793103448,0.258620689655,
GradientBoostingClassifier,GradientBoostingClassifier 750,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
GradientBoostingClassifier,GradientBoostingClassifier 1000,LOU,0.603448275862,0.603448275862,0.258620689655,0.396551724138,0.258620689655,
GradientBoostingClassifier,GradientBoostingClassifier 1500,LOU,0.620689655172,0.620689655172,0.275862068966,0.379310344828,0.275862068966,
gini,DecisionTreeClassifier gini best,LOU,0.586206896552,0.586206896552,0.241379310345,0.413793103448,0.241379310345,
gini,DecisionTreeClassifier gini random,LOU,0.620689655172,0.620689655172,0.241379310345,0.379310344828,0.241379310345,
entropy,DecisionTreeClassifier entropy best,LOU,0.672413793103,0.672413793103,0.327586206897,0.327586206897,0.327586206897,
entropy,DecisionTreeClassifier entropy random,LOU,0.741379310345,0.741379310345,0.327586206897,0.258620689655,0.327586206897,
SAMME,10- AdaBoostClassifier,LOU,0.48275862069,0.48275862069,0.206896551724,0.51724137931,0.206896551724,
SAMME,20- AdaBoostClassifier,LOU,0.51724137931,0.51724137931,0.206896551724,0.48275862069,0.206896551724,
SAMME,50- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.293103448276,0.362068965517,0.293103448276,
SAMME,100- AdaBoostClassifier,LOU,0.620689655172,0.620689655172,0.293103448276,0.379310344828,0.293103448276,
SAMME,150- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.310344827586,0.396551724138,0.310344827586,
SAMME,200- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.327586206897,0.362068965517,0.327586206897,
SAMME,250- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.327586206897,0.344827586207,0.327586206897,
SAMME,500- AdaBoostClassifier,LOU,0.620689655172,0.620689655172,0.310344827586,0.379310344828,0.310344827586,
SAMME,750- AdaBoostClassifier,LOU,0.586206896552,0.586206896552,0.310344827586,0.413793103448,0.310344827586,
SAMME,1000- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.327586206897,0.396551724138,0.327586206897,
SAMME,1500- AdaBoostClassifier,LOU,0.586206896552,0.586206896552,0.310344827586,0.413793103448,0.310344827586,
SAMME.R,10- AdaBoostClassifier,LOU,0.620689655172,0.620689655172,0.275862068966,0.379310344828,0.275862068966,
SAMME.R,20- AdaBoostClassifier,LOU,0.586206896552,0.586206896552,0.258620689655,0.413793103448,0.258620689655,
SAMME.R,50- AdaBoostClassifier,LOU,0.586206896552,0.586206896552,0.258620689655,0.413793103448,0.258620689655,
SAMME.R,100- AdaBoostClassifier,LOU,0.620689655172,0.620689655172,0.310344827586,0.379310344828,0.310344827586,
SAMME.R,150- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.327586206897,0.344827586207,0.327586206897,
SAMME.R,200- AdaBoostClassifier,LOU,0.637931034483,0.637931034483,0.293103448276,0.362068965517,0.293103448276,
SAMME.R,250- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
SAMME.R,500- AdaBoostClassifier,LOU,0.655172413793,0.655172413793,0.310344827586,0.344827586207,0.310344827586,
SAMME.R,750- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
SAMME.R,1000- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
SAMME.R,1500- AdaBoostClassifier,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
auto,minkowski-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
auto,minkowski-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
auto,minkowski-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
auto,euclidean-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
auto,euclidean-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
auto,euclidean-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
auto,minkowski-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
auto,minkowski-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
auto,minkowski-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
auto,euclidean-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
auto,euclidean-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
auto,euclidean-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
ball_tree,minkowski-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
ball_tree,minkowski-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
ball_tree,minkowski-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
ball_tree,euclidean-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
ball_tree,euclidean-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
ball_tree,euclidean-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
ball_tree,minkowski-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
ball_tree,minkowski-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
ball_tree,minkowski-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
ball_tree,euclidean-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
ball_tree,euclidean-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
ball_tree,euclidean-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
kd_tree,minkowski-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
kd_tree,minkowski-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
kd_tree,minkowski-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
kd_tree,euclidean-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
kd_tree,euclidean-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
kd_tree,euclidean-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
kd_tree,minkowski-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
kd_tree,minkowski-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
kd_tree,minkowski-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
kd_tree,euclidean-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
kd_tree,euclidean-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
kd_tree,euclidean-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
brute,minkowski-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
brute,minkowski-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
brute,minkowski-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
brute,euclidean-uniform KNN: 2,LOU,0.586206896552,0.586206896552,0.155172413793,0.413793103448,0.155172413793,
brute,euclidean-uniform KNN: 3,LOU,0.534482758621,0.534482758621,0.241379310345,0.465517241379,0.241379310345,
brute,euclidean-uniform KNN: 4,LOU,0.5,0.5,0.120689655172,0.5,0.120689655172,
brute,minkowski-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
brute,minkowski-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
brute,minkowski-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
brute,euclidean-distance KNN: 2,LOU,0.568965517241,0.568965517241,0.241379310345,0.431034482759,0.241379310345,
brute,euclidean-distance KNN: 3,LOU,0.51724137931,0.51724137931,0.241379310345,0.48275862069,0.241379310345,
brute,euclidean-distance KNN: 4,LOU,0.603448275862,0.603448275862,0.275862068966,0.396551724138,0.275862068966,
